광역,지역명,구분,사업명,온실가스감축량_합계_톤,예산_합계_백만원
강원,강릉시,수송,건설기계 저공해 조치,20.0,2090.0
강원,강릉시,수송,남대천 자전거도로 정비사업,0.0,6000.0
강원,강릉시,수송,수소전기자동차 보급사업,1288.0,27600.0
강원,강릉시,수송,운행차 저공해 조치,120.0,1570.0
강원,강릉시,수송,자동차 탄소포인트제 운영,5402.0,300.0
강원,강릉시,수송,전기 이륜차 보급사업,660.0,800.0
강원,강릉시,수송,전기 자동차 보급사업(승용),3880.0,13760.0
강원,강릉시,수송,전기 자동차 보급사업(승합),200.0,12600.0
강원,강릉시,수송,전기 자동차 보급사업(화물),6460.0,26160.0
강원,강릉시,수송,조기폐차,4300.0,38130.0
강원,강릉시,수송,지능형 교통체계 운영 관리,0.0,19800.0
강원,고성군,수송,운행차 배출가스 저감사업 추진,0.0,7380.0
강원,고성군,수송,전기자동차 보급사업 추진,4497.0,11550.0
강원,고성군,수송,전기자동차 충전소 설치 및 관리,0.0,0.0
강원,동해시,수송,공공형 버스 운행,0.0,7906.0
강원,동해시,수송,그린 모빌리티 보급 확대(수소차),1437.0,1728.0
강원,동해시,수송,그린 모빌리티 보급 확대(전기차),27329.0,28156.0
강원,동해시,수송,노후 경유차 조기폐차,130092.0,10190.880000000001
강원,동해시,수송,매연저감장치 설치,11303.0,478.0
강원,동해시,수송,시민 건강 걷기 마일리지제,0.0,370.0
강원,동해시,수송,어업활동 지원 및 경영개선(친환경 기관보급),0.0,1000.0
강원,동해시,수송,자동차탄소포인트제,384.0,69.2
강원,동해시,수송,자전거도로 유지관리,0.0,1200.0
강원,동해시,수송,통학차량 LPG 전환,240.0,9.0
강원,삼척시,수송,공공기관 관용차량 친환경 자동차 전환,20.0,400.0
강원,삼척시,수송,공공기관 승용차 요일제 추진,1538.0,0.0
강원,삼척시,수송,노후경유차 매연저감장치(DPF) 지원사업,0.0,0.0
강원,삼척시,수송,노후경유차 폐차 지원 사업,0.0,4475.0
강원,삼척시,수송,대중교통 활성화,8141.0,2750.0
강원,삼척시,수송,수소 버스 도입,729.0,3690.0
강원,삼척시,수송,수소차 보급 확대,370.0,6000.0
강원,삼척시,수송,자전거 전용도로 확장,9328.0,120.0
강원,삼척시,수송,전기버스 의무 도입,440.0,630.0
강원,삼척시,수송,전기차(승용차)보급 촉진,1640.0,62000.0
강원,삼척시,수송,전동킥보드 이용 활성화,81.0,0.0
강원,삼척시,수송,철도 교통망 확충('24년 말 동해선(포항~삼척)개통),1.0,0.0
강원,삼척시,수송,친환경 택시 의무 도입,99.0,400.0
강원,삼척시,수송,친환경차 인프라 확대 설치,0.0,0.0
강원,삼척시,수송,탄소중립포인트(자동차)제도,572.0,48.0
강원,삼척시,수송,통근버스 운영,36211.0,0.0
강원,삼척시,수송,화물차 전기차 교체 추진,1079.0,5000.0
강원,속초시,수송,도시철도망 구축(역세권 연계 트램 도입),155.0,1834133.0
강원,속초시,수송,수소버스 보급사업,657.0,3300.0
강원,속초시,수송,수소자동차 보급사업,3216.0,228908.0
강원,속초시,수송,어린이 통학차량의 LPG차 전환 지원사업,0.0,105.0
강원,속초시,수송,운행경유차 배출가스 저감사업(건설기계 엔진교체),10670.0,0.0
강원,속초시,수송,운행경유차 배출가스 저감사업(조기폐차),21340.0,37654.0
강원,속초시,수송,자동차 탄소중립포인트제 운영,1096.0,681.0
강원,속초시,수송,자전거 도로 구축,754.0,0.0
강원,속초시,수송,전기버스 보급사업,4829.0,20000.0
강원,속초시,수송,전기이륜차 보급사업,398.0,1840.0
강원,속초시,수송,전기자동차 보급사업(승용차),33479.0,338220.0
강원,속초시,수송,전기자동차 보급사업(화물차),11184.0,0.0
강원,속초시,수송,지능형 교통체계(ITS) 구축사업,0.0,1705.0
강원,양구군,수송,노후 경유차 조기 폐차,325.0,1820.0
강원,양구군,수송,수소차 보급 사업(승용차),508.0,1650.0
강원,양구군,수송,자동차 탄소포인트제 인센티브 제공,90.0,25.0
강원,양구군,수송,"전기차보급사업(승용차, 화물차)",9724.0,9245.0
강원,양양군,수송,노후경유차 조기폐차 지원사업,2999.0,2970.0
강원,양양군,수송,수소전기자동차 보급사업,91.0,1725.0
강원,양양군,수송,운행경유차 배출가스 저감사업(엔진교체),0.0,415.0
강원,양양군,수송,운행경유차 배출가스 저감사업(저감장치),9.0,85.0
강원,양양군,수송,전기이륜차 보급사업,68.0,95.0
강원,양양군,수송,전기자동차 보급사업(승용),581.0,5855.0
강원,양양군,수송,전기자동차 보급사업(승합),20.0,0.0
강원,양양군,수송,전기자동차 보급사업(화물),649.0,0.0
강원,영월군,수송,노후경유차 조기폐차 지원사업,20301.0,9060.0
강원,영월군,수송,전기자동차 민간보급 지원(승용차),4673.0,1936.0
강원,영월군,수송,전기자동차 민간보급 지원(이륜차),748.0,168.0
강원,영월군,수송,전기자동차 민간보급 지원(화물차),10058.0,6985.0
강원,원주시,수송,대중교통비 환급 지원 사업(K-패스),31.4,10500.0
강원,원주시,수송,수소전기자동차 보급(승용차),5640.0,117775.0
강원,원주시,수송,어린이 통학차량 LPG차 전환 지원,1.0,15.0
강원,원주시,수송,운행경유차 배출가스 저감(조기폐차),20666.0,23600.0
강원,원주시,수송,원주천르네상스사업,2.0,300.0
강원,원주시,수송,자전거 이용시설 설치 및 정비,39.2,2650.0
강원,원주시,수송,전기이륜차 보급,68.0,800.0
강원,원주시,수송,전기자동차 보급(승용차),5990.0,130200.0
강원,원주시,수송,전기자전거 보급,8.8,265.0
강원,인제군,수송,건설기계 엔진교체 지원,10.0,0.0
강원,인제군,수송,경유자동차 매연저감장치 설치 지원,20.0,0.0
강원,인제군,수송,노후경유차 조기폐차 지원(4등급),1123.0,0.0
강원,인제군,수송,노후경유차 조기폐차 지원(5등급),1650.0,4300.0
강원,인제군,수송,노후경유차 조기폐차 지원(건설기계),20.0,0.0
강원,인제군,수송,노후차 운행제한 단속시스템 운영,0.0,0.0
강원,인제군,수송,수소전기자동차 보급,90.0,1725.0
강원,인제군,수송,어린이 통학차량 LPG차 전환 지원,0.0,25.0
강원,인제군,수송,자동차 탄소포인트제 운영,60.0,10.0
강원,인제군,수송,전기이륜차 보급,100.0,120.0
강원,인제군,수송,전기자동차 구매 및 충전인프라 구축(승용),1000.0,3545.0
강원,인제군,수송,전기자동차 구매 및 충전인프라 구축(승합),10.0,630.0
강원,인제군,수송,전기자동차 구매 및 충전인프라 구축(화물소형),1080.0,4360.0
강원,정선군,수송,건설기계 엔진교체 지원,2867.0,1041.0
강원,정선군,수송,매연저감장치 부착지원,2125.0,162.0
강원,정선군,수송,운행경유차 배출가스 저감사업(조기폐차),2297.0,4336.0
강원,정선군,수송,자동차 탄소포인트제 인센티브 지급,299.0,10.0
강원,정선군,수송,전기이륜차 구매지원,80.0,150.0
강원,정선군,수송,전기자동차 보조금 지급(승용),1183.0,7700.0
강원,정선군,수송,전기자동차 보조금 지급(화물),658.0,0.0
강원,철원군,수송,어린이 통학차량 LPG 전환지원,0.4,10.0
강원,철원군,수송,운행경유차 배출가스 저감사업(엔진교체),520.0,910.0
강원,철원군,수송,운행경유차 배출가스 저감사업(저감장치),330.0,115.0
강원,철원군,수송,운행경유차 배출가스 저감사업(조기폐차),3420.0,1710.0
강원,철원군,수송,전기자동차 등 친환경차량 보급사업(소형),580.0,6510.0
강원,철원군,수송,전기자동차 등 친환경차량 보급사업(수소),10.0,175.0
강원,철원군,수송,전기자동차 등 친환경차량 보급사업(승용),580.0,2580.0
강원,철원군,수송,전기자동차 등 친환경차량 보급사업(승합),30.0,945.0
강원,철원군,수송,전기자동차 등 친환경차량 보급사업(이륜),30.0,45.0
강원,철원군,수송,탄소포인트제 운영,140.0,60.0
강원,춘천시,수송,노후경유차 조기폐차 지원,14583.0,33348.0
강원,춘천시,수송,대중교통 이용 활성화,17160.0,14422.0
강원,춘천시,수송,수소전기차 보급 지원,4651.0,99163.0
강원,춘천시,수송,어린이 통학차량 LPG차 전환 지원,15.0,60.0
강원,춘천시,수송,자동차 탄소포인트제 운영,1218.0,270.0
강원,춘천시,수송,전기이륜차 보급 지원,1074.0,480.0
강원,춘천시,수송,전기자동차 보급 지원,37345.0,76540.0
강원,춘천시,수송,전기자전거 구입 보조금 지원,76.0,500.0
강원,태백시,수송,건설기계 저공해조치(엔진교체),9.0,410.0
강원,태백시,수송,수소전기자동차 보급사업,106.0,2237.0
강원,태백시,수송,어린이 통학차량 LPG차 전환,1.0,15.0
강원,태백시,수송,운행차 배출가스 저감사업(조기폐차 지원),2030.0,2235.0
강원,태백시,수송,운행차 저공해 조치(DPF 부착),8.0,65.0
강원,태백시,수송,전기이륜차 보급,117.0,128.0
강원,태백시,수송,"전기자동차(승용, 화물, 승합) 보급",1085.0,7064.0
강원,평창군,수송,공영마을버스 운영,0.0,850.0
강원,평창군,수송,수소자동차 보급사업,60.0,0.0
강원,평창군,수송,운행경유차 배출가스 저감사업(DPF부착),0.4,0.0
강원,평창군,수송,운행경유차 배출가스 저감사업(엔진교체),20.0,0.0
강원,평창군,수송,운행경유차 배출가스 저감사업(조기폐차),5730.0,5265.0
강원,평창군,수송,전기이륜차 보급사업,80.0,0.0
강원,평창군,수송,전기자동차 보급사업(버스),390.0,0.0
강원,평창군,수송,전기자동차 보급사업(승용),410.0,12575.0
강원,평창군,수송,전기자동차 보급사업(화물),800.0,0.0
강원,평창군,수송,탄소중립 포인트제(자동차),90.0,15.0
강원,평창군,수송,평창군 수요응답형 교통수단(DRT) 시범도입 사업,0.0,384.0
강원,홍천군,수송,경유차 저공해화 (LPG엔진교체),115.0,1766.0
강원,홍천군,수송,노후경유차 폐차,29119.0,6255.0
강원,홍천군,수송,대중교통 활성화 사업 (교통카드 할인 손실보장),9710.0,810.0
강원,홍천군,수송,대중교통 활성화 사업 (알뜰교통카드 마일리지 플러스),9710.0,13.0
강원,홍천군,수송,"수소차 보급사업(승용차, 버스)",508.0,1725.0
강원,홍천군,수송,어르신 농어촌 버스 무료 이용지원,9710.0,3500.0
강원,홍천군,수송,어린이통학 차량 LPG차 전환,7.0,15.0
강원,홍천군,수송,자동차 공회전 규제,0.0,0.0
강원,홍천군,수송,자동차 탄소포인트제 인센티브 제공,70.0,5.0
강원,홍천군,수송,저상버스/친환경차 구입 보조금 사업,4614.0,1350.0
강원,홍천군,수송,"전기차 보급사업 (승용차, 화물차)",15955.0,16235.0
강원,홍천군,수송,전기차 충전 인프라구축,0.0,0.0
강원,화천군,수송,노후경유차 조기폐차 지원,10968.0,1936.0
강원,화천군,수송,수소 자동차 보급사업(승용차),255.0,865.0
강원,화천군,수송,어린이 통학차량의 LPG차 전환 지원,7.0,15.0
강원,화천군,수송,운행차 배출가스 저감 지원사업(건설기계매연저감장치),56.0,576.0
강원,화천군,수송,운행차 배출가스 저감 지원사업(경유차 배출 저감장치),9.0,25.0
강원,화천군,수송,전기 자동차 보급사업(승용차),2400.0,1105.0
강원,화천군,수송,전기 자동차 보급사업(화물차),3555.0,2380.0
강원,화천군,수송,전기이륜차(오토바이)보급,359.0,80.0
강원,화천군,수송,탄소중립포인트제(자동차분야)운영(인센티브제공),60.0,5.0
강원,횡성군,수송,미래 모빌리티 거점 특화단지 조성,0.0,70000.0
강원,횡성군,수송,비공용 완속충전기 보급지원,0.0,84.0
강원,횡성군,수송,전기(EV)택시 구입 보조금 지원,169.0,93.0
강원,횡성군,수송,지역생산 전기자동차 확대 보급,658.0,65.0
강원,횡성군,수송,친환경자동차 보급사업,8832.0,20000.0
경기,가평군,수송,The 경기패스 (道 기본계획 세부과제),0.0,1820.0
경기,가평군,수송,가평군민 자전거이용 활성화,942.0,350.0
경기,가평군,수송,내연기관 업무용 차량을 친환경자동차로 교체 (전기승용차),65.0,5600.0
경기,가평군,수송,노후경유차 조기폐차 지원,3906.0,6265.0
경기,가평군,수송,대중교통 환승할인 지원 (道 기본계획 세부과제),0.0,5740.0
경기,가평군,수송,도로 및 부속시설물 유지관리,0.0,2250.0
경기,가평군,수송,상하수도 요금 전자(문자) 고지 서비스,0.0,0.0
경기,가평군,수송,소각여열을 활용한 발전,0.0,0.0
경기,가평군,수송,어린이 통학차량 LPG차 전환 지원,0.0,42.0
경기,가평군,수송,어린이·청소년 교통비 지원,0.0,1687.0
경기,가평군,수송,재활용선별시설 증설사업(현대화),0.0,0.0
경기,가평군,수송,전기 여객선 보급(가평크루즈),0.0,0.0
경기,가평군,수송,전기차 보급(버스),527.0,1344.0
경기,가평군,수송,전기차 보급(승용차),1387.0,4680.0
경기,가평군,수송,전기차 보급(이륜차),109.0,264.0
경기,가평군,수송,전기차 보급(화물차),474.0,1920.0
경기,가평군,수송,청소년 요금할인 지원 (道 기본계획 세부과제),0.0,689.0
경기,가평군,수송,친환경 전기버스 보급,834.0,1705.0
경기,가평군,수송,친환경 현수막 제작 지원,0.0,35.0
경기,가평군,수송,탄소중립 실천 캠페인,0.0,70.0
경기,가평군,수송,탄소중립포인트 자동자 분야 운영,147.0,28.0
경기,가평군,수송,폐금속 및 폐합성수지 자원 재활용(폐전자제품 수거·처리),140.0,0.0
경기,가평군,수송,하이브리드 차량 등록 지원,609.0,0.0
경기,고양시,수송,CNG 차량 보급 확대 ,0.0,0.0
경기,고양시,수송,경기도 수요응답형버스(DRT) 운송사업 지원(고양똑버스),0.0,0.0
경기,고양시,수송,고양누리버스(공공형 버스) 운행,0.0,0.0
경기,고양시,수송,고양은평선,0.0,0.0
경기,고양시,수송,공유 이동수단 보급 활성화 ,695.0,0.0
경기,고양시,수송,광역 간선급행버스 체계 확충 ,144.0,0.0
경기,고양시,수송,교통소외지역 맞춤형 버스 운영 지원 ,0.0,1057.0
경기,고양시,수송,노후 경유차 폐차 지원 ,0.0,0.0
경기,고양시,수송,대중교통 이용 홍보 ,75.0,0.0
경기,고양시,수송,대중교통비 환급 지원 ,0.0,0.0
경기,고양시,수송,보증기간 경과장치 성능유지 관리 지원 ,56.0,1092.0
경기,고양시,수송,복합환승센터 확충 ,778.0,19.0
경기,고양시,수송,서해선 대곡 소사 복선전철 사업 ,0.0,0.0
경기,고양시,수송,수도권광역급행철도(GTX-A) 확충 ,0.0,0.0
경기,고양시,수송,수소버스 보급(민간),0.0,0.0
경기,고양시,수송,수소전기차 보급 ,1927.0,0.0
경기,고양시,수송,신교통수단 트램 도입(제안) ,0.0,0.0
경기,고양시,수송,신호연동 자전거 도로 개설,0.0,0.0
경기,고양시,수송,어린이 통학 차량 LPG 전환 지원,13.0,98.0
경기,고양시,수송,운행차 저공해조치,7.0,3549.0
경기,고양시,수송,인천2호선 연장(검단신도시-킨텍스-일산),0.0,0.0
경기,고양시,수송,일산선연장(파주-운정),0.0,0.0
경기,고양시,수송,자동차 탄소포인트제 ,1334.0,225.0
경기,고양시,수송,자전거 도로 확충 ,222.0,0.0
경기,고양시,수송,자전거 안심보험 가입 ,0.0,5470.0
경기,고양시,수송,자전거문화복합시설 조성사업 ,0.0,671.0
경기,고양시,수송,전기굴착기 보급 ,65.0,260.0
경기,고양시,수송,전기버스 구매보조 ,2679.0,896.0
경기,고양시,수송,전기이륜차 보급 ,1393.0,3429.0
경기,고양시,수송,전기자동차 보급(공공),210.0,1295.0
경기,고양시,수송,전기자동차 보급(민간),0.0,0.0
경기,고양시,수송,찾아가는 자전거 수리 판매센터 ,0.0,0.0
경기,고양시,수송,청소년 교통비 지원 ,0.0,0.0
경기,고양시,수송,출퇴근시간대 증차운행 지원사업 ,0.0,0.0
경기,고양시,수송,통근버스 운영,6181.0,0.0
경기,고양시,수송,하이브리드 차 보급 ,0.0,0.0
경기,과천시,수송,"GTX-C , 과천 -위례선 등 철도",0.0,0.0
경기,과천시,수송,공영자전거 대여 사업,31.0,2625.0
경기,과천시,수송,관용차 친환경 차량 교체 ,272.0,749.0
경기,과천시,수송,노후경유차 저감장치 부착 ,6380.0,35.0
경기,과천시,수송,노후경유차 조기폐차,0.0,2110.0
경기,과천시,수송,도로 LED 개선,1481.0,0.0
경기,과천시,수송,수소차 보급 확대 ,511.0,1300.0
경기,과천시,수송,어린이 통학차량 LPG 차 전환 ,14.0,25.0
경기,과천시,수송,자동차 공회전 단속 ,0.0,0.0
경기,과천시,수송,자전거 인프라 구축 ,0.0,35.0
경기,과천시,수송,전기이륜차 보급 ,675.0,120.0
경기,과천시,수송,전기자전거 구입 보조 ,179.0,120.0
경기,과천시,수송,전기차 보급 (승용차 택시 화물 버스),0.0,0.0
경기,과천시,수송,전기차 충전시설 설치 및 운영,0.0,600.0
경기,과천시,수송,친환경 무선통신 ,0.0,50.0
경기,과천시,수송,탄소중립포인트(자동차) 운영 확대,310.0,34.0
경기,광명시,수송,건설기게 엔진 교체 지원 ,105.0,547.0
경기,광명시,수송,경기패스 대중교통비 환급,99.0,0.0
경기,광명시,수송,공공기관 자동차 요일제 실시,594.0,0.0
경기,광명시,수송,공공자전거 ,4.0,770.0
경기,광명시,수송,관용차 대체 EV 공유차량 운영,492.0,2000.0
경기,광명시,수송,관용차량 친환경 자동차 교체 ,14.0,1600.0
경기,광명시,수송,노인 대중교통비 지원,0.0,0.0
경기,광명시,수송,대중교통 환승할인 지원 ,2980.0,0.0
경기,광명시,수송,마을버스 청소년 요금할인 지원,0.0,1940.0
경기,광명시,수송,보증기간 경과 차량 성능 유지 관리,28.0,400.0
경기,광명시,수송,수소차 보급 확대 ,161.0,4872.0
경기,광명시,수송,시내버스 준공영제 확대 ,0.0,0.0
경기,광명시,수송,신안산선 복선 전철,0.0,0.0
경기,광명시,수송,안전한 개인형 이동장치(PM) 이용환경 조성,0.0,0.0
경기,광명시,수송,어린이 통학 차량 LPG 차 전환 ,0.0,100.0
경기,광명시,수송,어린이청소년 교통비 지원 ,0.0,0.0
경기,광명시,수송,운행 경유차 배출가스 저감 ,5208.0,0.0
경기,광명시,수송,월곶 -판교 복선 전철 ,0.0,0.0
경기,광명시,수송,자동차 공회전 제한 지역 관리,455.0,0.0
경기,광명시,수송,자전거 도로 인프라 구축,81.0,0.0
경기,광명시,수송,전기 버스 기반 친환경 DRT,314.0,0.0
경기,광명시,수송,전기 승용차 보급 확대 ,2716.0,0.0
경기,광명시,수송,전기 이륜차 보급 확대 ,133.0,480.0
경기,광명시,수송,전기 자전거 구입 지원 ,7.0,300.0
경기,광명시,수송,전기 택시 도입 지원 ,1652.0,1200.0
경기,광명시,수송,전기 화물차 보급 확대 ,1505.0,0.0
경기,광명시,수송,전기자동차 보급 확대 ,0.0,0.0
경기,광명시,수송,전기차 기반 커뮤니티 카세어링 ,228.0,547.0
경기,광명시,수송,청소차량 친환경차 전환 ,12.0,918.0
경기,광명시,수송,친환경 배달 문화 밸류 체인 ,0.0,0.0
경기,광명시,수송,친환경 전기 버스 도입 지원 ,5523.0,0.0
경기,광명시,수송,탄소중립포인트(자동차) ,308.0,67.0
경기,광명시,수송,하이브리드차 보급 확대 ,1601.0,0.0
경기,광주시,수송,The 경기패스,0.0,0.0
경기,광주시,수송,공공기관 자동차 요일제 실시,4057.0,0.0
경기,광주시,수송,대중교통 활성화_ 수요응답형 대중교통 도입,0.0,0.0
경기,광주시,수송,미세먼지 저감대책 추진사업,0.0,0.0
경기,광주시,수송,수도권과 비수도권을 연결하는 일반철도 확충,0.0,0.0
경기,광주시,수송,어린이 통학차량 LPG차 전환 지원,182.0,150.0
경기,광주시,수송,자전거 이용 활성화 계획 수립 및 기반시설 구축,3843.0,1400.0
경기,광주시,수송,전기 저상버스 도입 지원,0.0,0.0
경기,광주시,수송,"친환경자동차(수소, 버스) 보급사업",910.0,815.0
경기,광주시,수송,"친환경자동차(수소, 승용) 보급사업",2805.0,815.0
경기,광주시,수송,"친환경자동차(전기, 승용) 보급사업",0.0,0.0
경기,광주시,수송,"친환경자동차(전기, 이륜) 보급사업",3356.0,0.0
경기,광주시,수송,"친환경자동차(전기, 택시) 보급사업",891.0,0.0
경기,광주시,수송,"친환경자동차(전기, 화물) 보급사업",0.0,0.0
경기,광주시,수송,친환경자동차(하이브리드) 보급사업,0.0,0.0
경기,광주시,수송,탄소포인트제(자동차) 운영,827.0,108.0
경기,구리시,수송,GTX-B노선 갈매역 정차 사업,0.0,0.0
경기,구리시,수송,GTX-D 구리 토평 사업,0.0,0.0
경기,구리시,수송,그린모빌리티 보급 확대,0.0,0.0
경기,구리시,수송,노후경유차 운행제안 사업(운행차 배출가스 수시점검)(정성),0.0,736.0
경기,구리시,수송,대중교통 이용 활성화,0.0,0.0
경기,구리시,수송,서울경전철 면목선 구리 연장,0.0,0.0
경기,구리시,수송,시민이 함께하는 온실가스감축사업 (자동차 탄소포인트제 가입),2462.0,370.0
경기,구리시,수송,시민참여 친환경 운전문화 확산 캠페인 실시(승용차),2250.0,50.0
경기,구리시,수송,온실가스 감축 시민 참여 차량 5부제 캠페인 실시,0.0,50.0
경기,구리시,수송,운행차 배출가스 저감사업 (노후경유차 폐차),651.0,0.0
경기,구리시,수송,자전거 이용 인프라 확대,129.0,0.0
경기,구리시,수송,전기·수소차 충전 인프라 구축 (정성),0.0,0.0
경기,구리시,수송,지하철 6호선 연장,0.0,0.0
경기,구리시,수송,지하철 8호선 별내역 연장,0.0,0.0
경기,구리시,수송,첨단 순환 트램 설치,644.0,0.0
경기,군포시,수송,광역급행철도(GTX) C노선 건설,0.0,0.0
경기,군포시,수송,대중교통 이용 활성화,70.0,1495.0
경기,군포시,수송,수소 충전 인프라 구축,0.0,0.0
경기,군포시,수송,자동차 배출가스 저감 사업,0.0,1500.0
경기,군포시,수송,자동차 탄소포인트제 운영,2522.0,0.0
경기,군포시,수송,자전거 및 스마트 모빌리티 이용 활성화,135.0,70.0
경기,군포시,수송,저탄소 차량 보급 확대(수소차_버스),3020.0,0.0
경기,군포시,수송,저탄소 차량 보급 확대(수소차_승용),1665.0,0.0
경기,군포시,수송,저탄소 차량 보급 확대(전기 화물차),860.0,0.0
경기,군포시,수송,저탄소 차량 보급 확대(전기버스),0.0,0.0
경기,군포시,수송,저탄소 차량 보급 확대(전기차_승용),0.0,0.0
경기,군포시,수송,저탄소 차량 보급 확대(전기차_택시),0.0,245.0
경기,군포시,수송,전기차 충전 인프라 구축,0.0,0.0
경기,군포시,수송,전이륜차 보급,1581.0,0.0
경기,군포시,수송,하이브리드 차량 보급,0.0,0.0
경기,김포시,수송,경기PASS(K-PASS) 이용 활성화,213.0,0.0
경기,김포시,수송,경유 청소차 친환경 전환,0.0,300.0
경기,김포시,수송,공공부문 급속충전기 설치 및 운영,0.0,1120.0
경기,김포시,수송,공용차량 친환경 자동차 교체,70.0,1961.0
경기,김포시,수송,김포 수소버스 보급 확산,2184.0,0.0
경기,김포시,수송,김포골드라인 전동차 증차,530.0,0.0
경기,김포시,수송,김포시 5호선 연장 추진,0.0,1352.0
경기,김포시,수송,수소자동차 보급,1108.0,0.0
경기,김포시,수송,수소충전소 구축,0.0,0.0
경기,김포시,수송,운행 경유차 배출가스 저감(경유차 폐차지원),0.0,0.0
경기,김포시,수송,운행 경유차 배출가스 저감(저공해 엔진전환),44.0,100.0
경기,김포시,수송,자전거 중심 김포 한강 리버파크 조성,57.0,0.0
경기,김포시,수송,전기·하이브리드 자동차(전기 승용) 보급,970.0,0.0
경기,김포시,수송,전기·하이브리드 자동차(전기 화물) 보급,3233.0,0.0
경기,김포시,수송,전기·하이브리드 자동차(하이브리드 승용) 보급,4330.0,0.0
경기,김포시,수송,전기버스 보급,0.0,0.0
경기,김포시,수송,전기이륜차 보급,418.0,232.0
경기,김포시,수송,중앙 버스 전용차로 확충,0.0,500.0
경기,김포시,수송,지능형 교통정보시스템 확대를 통한 수요관리,0.0,250.0
경기,김포시,수송,체계적인 자전거 이용 활성화 추진,536.0,2300.0
경기,김포시,수송,탄소중립포인트(자동차) 운영,581.0,64.0
경기,김포시,수송,통학 지원차량 임차 운영비 지원,0.0,0.0
경기,김포시,수송,하늘길로 통하는 도심항공교통(UAM) 체계 구축,0.0,300.0
경기,남양주시,수송,공공기관 차량 전기자동차 전환,545.0,0.0
경기,남양주시,수송,노후 경유차 조기 폐차,212253.0,22098.0
경기,남양주시,수송,노후경유차 저공해 전환,4326.0,0.0
경기,남양주시,수송,"수도권과 비수도권을 연결하는 일반철도 확충(GTX-B, 별내선 등)",447101.0,0.0
경기,남양주시,수송,수소 버스 보급,6878.0,10500.0
경기,남양주시,수송,수소 승용차 보급,4805.0,20234.0
경기,남양주시,수송,수소충전소 설치,0.0,0.0
경기,남양주시,수송,자동차 탄소포인트제 참여확대,8334.0,165.0
경기,남양주시,수송,자전거도로 개선사업,3087.0,0.0
경기,남양주시,수송,전기 이륜차 보급,6185.0,1200.0
경기,남양주시,수송,전기 저상버스 보급,90630.0,35150.0
경기,남양주시,수송,전기 택시 보급,392910.0,1743.0
경기,남양주시,수송,전기 화물차 보급,139175.0,424693.0
경기,남양주시,수송,전기승용차보급,180128.0,0.0
경기,남양주시,수송,전기차 충전소 설치,0.0,0.0
경기,남양주시,수송,전철 환승이 편리한 공영주차장 조성,0.0,6330.0
경기,남양주시,수송,출퇴근 시간대 증차 운행,0.0,0.0
경기,남양주시,수송,하이브리드 차량 보급,95830.0,0.0
경기,동두천시,수송,공공기관 저탄소차량 도입 확대,797.0,1750.0
경기,동두천시,수송,교통비 지원을 통한 대중교통 이용 활성화(K패스 마일리지 지원/ 환승지원/어린이 청소년 할인,2240.0,1769.0
경기,동두천시,수송,노후 경유차량 지원사업 추진,925.0,0.0
경기,동두천시,수송,보행자 중심 도로 개설 사업,0.0,2100.0
경기,동두천시,수송,안전하고 효율적인 공용차량 관리,2689.0,0.0
경기,동두천시,수송,자전거 이용 활성화를 위한 시민 자전거보험 운영,0.0,420.0
경기,동두천시,수송,자전거⋅전동킥보드 이용 친화시설 조성,2539.0,2500.0
경기,동두천시,수송,"저탄소차량 보급 확대(전기차, 화물차, 수소화물, 전기이륜, 전기버스, 수소버스)",0.0,0.0
경기,동두천시,수송,저탄소차량 인프라 구축 확대,0.0,0.0
경기,동두천시,수송,탄소중립포인트 (자동차 분야) 운영,1918.0,70.0
경기,부천시,수송,경유자동차 조기 폐차,0.0,0.0
경기,부천시,수송,공공자전거 대여소 및 자전거 재생센터 운영,21.0,100.0
경기,부천시,수송,관용차량 친환경자동차 교체,29.0,1250.0
경기,부천시,수송,대중교통비 환급 지원 사업,0.0,0.0
경기,부천시,수송,수소자동차 (수소전기차) 보급 확대,322.0,0.0
경기,부천시,수송,수소충전소 설치·운영,0.0,0.0
경기,부천시,수송,수요응답형(DRT) 버스 운영 지원,0.0,0.0
경기,부천시,수송,승용차 공동 이용 서비스 관리,0.0,0.0
경기,부천시,수송,신도시 자전거도로 확충,166.0,0.0
경기,부천시,수송,안전하고 편리한 PM 이용환경 조성,0.0,72.0
경기,부천시,수송,어린이 통학 차량 LPG차 전환,7.0,250.0
경기,부천시,수송,에코드라이브 활성화 교육,3570.0,0.0
경기,부천시,수송,운행경유차 배출가스 저감장치 부착,499.0,0.0
경기,부천시,수송,원도심 자전거도로 확충,388.0,0.0
경기,부천시,수송,자동차 배출가스 (공회전) 단속 강화,1500.0,0.0
경기,부천시,수송,자전거 이용문화 확산 및 저변 확대,0.0,3245.0
경기,부천시,수송,자전거 이용시설 설치 및 관리,0.0,2800.0
경기,부천시,수송,전기버스 보급 확대,0.0,0.0
경기,부천시,수송,전기승용차 보급 확대,0.0,0.0
경기,부천시,수송,전기이륜차 보급 확대,1262.0,1458.0
경기,부천시,수송,전기자전거 이용 활성화,0.0,0.0
경기,부천시,수송,전기차 충전 인프라 구축·관리,0.0,0.0
경기,부천시,수송,전기택시 보급 확대,4130.0,1400.0
경기,부천시,수송,전기화물차 보급 확대,0.0,0.0
경기,부천시,수송,지능형 교통체계(ITS) 구축운영,0.0,0.0
